"position","videoId","seen","published","title","description"
"849","yroIQZ-sPF4","False","11/1/2012 9:56:45 AM +00:00","Галилео. Кролики","№725 от 08.04.2011. Как разводят кроликов на ферме? С какой скоростью размножаются кролики?"
"848","yLQS8ZDmsLs","False","11/1/2012 1:31:08 PM +00:00","Галилео. Эксперимент. Центробежная сила и пламя","№984 от 19.10.2012. Как центробежная сила влияет на пламя свечи? Демонстрация закона Архимеда. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"847","HWg2Tf8vc0Q","False","11/1/2012 4:07:15 PM +00:00","Галилео. Свиноферма","№984 от 19.10.2012. Есть теория, что поросята, когда сосут молоко свиноматки, всегда выстраиваются в одинаковом порядке. Так ли это? Программа «Галилео» проведет расследование этого мнения и расскажет вам всю правду о питании поросят на свиноферме. Редактор: Валерия Романова. Автор: Воронцова Ксения. Режиссер: Глумнушина Наталья"
"846","0iGRANUuJSY","False","11/1/2012 5:27:09 PM +00:00","Галилео. Умные блондинки. Устранить запах","№985 от 22.10.2012. Наши светловолосовые девушки Ольга и Алена снова с нами. В этот раз блондинки будут устранять неприятные запахи из салона автомобиля. Что они придумают в этот раз? Смотрите в нашем сюжете. Редактор: Галиуллина Валерия"
"845","-YfDTAGv72c","False","11/2/2012 10:03:48 AM +00:00","Галилео. Эксперимент. Имеет ли Земля форму шара?","№985 от 22.10.2012. Имеет ли Земля форму шара? Вопрос, на который программа «Галилео» не только даст ответ, но и наглядно продемонстрирует его. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"844","TQCAVRu-2hE","False","11/2/2012 3:39:14 PM +00:00","Нам тыща!)","Программа ""Галилео"" празднует тысячеле.. тысячный выпуск!. Если хотите быть частью праздничной программы:. - снимите поздравление на 10 секунд в МАКСИМАЛЬНО возможном качестве;. - выложите этот ролик на Youtube;. - дайте ссылку на него в комментарии на этот ролик. Увидимся в эфире!. Ваша Команда ""Галилео"")"
"843","PRf0r8Cz6No","False","11/2/2012 6:20:42 PM +00:00","Галилео. Буза против капоэйры","№985 от 22.10.2012. Мы уже рассказывали вам о том, что такое ""бузить"". А вот, что такое буза? Когда она появилась на Руси? Насколько бразильская капоэйра похожа на русскую бузу? Что получится, если взять бузника и капоэйриста и поменять местами на тренировках? Справятся ли они с необычным для себя видом боевого искусства?. Редактор: Артур Тарасенко. Автор: Быкова Татьяна. Режиссер: Ольга Брызгалова"
"842","UMNzl6bGnP0","False","11/5/2012 5:01:59 PM +00:00","Галилео. Бумажные стаканчики","№454 от 29.10.2009. Соревнование по строительству башен из одноразовых стаканчиков. Как производят одноразовые стаканчики?. Автор сюжета: Юля Зиновьева"
"841","QZDzcwvuEM8","False","11/6/2012 11:03:32 AM +00:00","Проверено «Галилео» (часть 8). Велогибриды и электроскутеры","№986 от 29.10.2012. Мы продолжаем исследовать различные гаджеты. Наши тестеры Рома и Саша в этот раз будут тестировать электротранспорт. Вы узнаете, как работают гибридные транспортные средства и чем они отличаются от электроскутера, электромобилика и электросамоката. Редактор: Валерия Галиуллина"
"840","bHLMXlZRsNw","False","11/6/2012 12:02:55 PM +00:00","Галилео. Урожай картошки","№986 от 29.10.2012. Картофеле-уборочная техника против человека. Программа «Галилео» продолжает свои необычные соревнования. Как работают эти железные помощники человека и кто победит в этом соревновании? Смотрите в нашем сюжете. Редактор: Стельмак Наталия. Автор: Тамбия Виолетта. Режиссер: Гладов Олег"
"839","XHgFvGyF5HE","False","11/6/2012 4:54:38 PM +00:00","Галилео. Электромобиль","№858 от 24.02.2012. В этом сюжете программа Галилео будет тестировать электромобиль. Как устроен и как работает электромобиль? Каким образом его ""заправляют"" и насколько эффективен такой вид транспорта? Насколько безопасны данные автомобили, ведь в них применяются аккумуляторы запасающие огромное количество электроэнергии?. Редактор: Александр Колтовой"
"838","GVai3oj8dkY","False","11/7/2012 1:55:34 PM +00:00","Галилео. Полба","№858 от 24.02.2012. Программа Галилео продолжает экспертизу сказок. В этом сюжете мы будем проверять сказку А.С. Пушкина ""О попе и работнике его Балде"". Что такое полба, почему она вареная и что вообще она собой представляет?. Редактор: Людмила Урусова"
"837","6gE0Ua2142g","False","11/7/2012 3:39:37 PM +00:00","Галилео. Эксперимент. Арфа лазерная","№857 от 22.02.2012. Экспериментаторы Галилео постараются создать музыкальный инструмент, для игры на котором не нужно к нему прикасаться. Получится ли у них?. Режиссёр: Елена Калиберда"
"836","JbYxXFnobI4","False","11/8/2012 11:23:45 AM +00:00","Галилео. Танк под водой","№987 от 01.11.2012. Современный отечественный танк Т-90 может решать разнообразные задачи на поле боя. А если на пути будет водная преграда? О том, как танк преодолевает водные преграды и зачем танкистам противогаз, узнаете из нашего сюжета. Редактор: Александр Колтовой"
"835","MpjCGX5m0Uc","False","11/8/2012 12:19:33 PM +00:00","Галилео. История изобретений. Консервы","№987 от 01.11.2012. Кто и как придумал консервирование продуктов и почему они не портятся?. Редактор: Куркина Анна. Режиссер-мультипликатор: Головкина Екатерина"
"834","i13HWRO6paY","False","11/8/2012 2:09:28 PM +00:00","Галилео. Кейтеринг","№856 от 21.02.2012. Организация больших праздников. Как профессионалы в короткое время могут организовать банкет на 4000 человек за 24 часа? Где готовят еду для банкета и как доставляют на место празднования вместе с посудой и мебелью?. Редактор: Артур Тарасенко. Автор сюжета: Маргарита Твердова. Режиссер: Татьяна Гулина"
"833","LXuCov1c8pY","False","11/8/2012 4:58:13 PM +00:00","Галилео. История изобретений. Телеграф","№856 от 21.02.2012. В этом сюжете вы узнаете о том, как в 19-м веке телеграммы передавали через океан. Каким образом между Европой и Америкой прокладывали телеграфный кабель?. Редактор: Куркина Анна. Автор сюжета: Светлана Колмагорова. Режиссер-мультипликатор: Головкина Екатерина"
"832","n8uIii2jNrM","False","11/9/2012 11:30:03 AM +00:00","Галилео. Шапка","№988 от 02.11.2012. Программа «Галилео» не раз удивляла своих зрителей, рассматривая обычные вещи под необычным углом. В этот раз мы изучим обычную вязаную шапку. Также вы узнаете, что означают некоторые известные выражения с участием шапки и сможет ли человек обогнать в скорости вязальный станок. Редактор: Людмила Урусова. Автор: Зобнина Анастасия. Режиссер: Алексей Литвинцев"
"831","u1mlbl67RbI","False","11/9/2012 3:11:57 PM +00:00","Галилео. Умные блондинки. Без кофемолки, соковыжималки","№988 от 02.11.2012. Наши блондинки снова с нами. В этот раз Алена и Ольга будут искать способы приготовить кофе без кофемолки и выдавить сок без соковыжималки. Редактор: Валерия Галиуллина"
"830","uY_-IG_ziLY","False","11/9/2012 4:44:46 PM +00:00","Галилео. Кукольная анимация (часть 1)","№843 от 13.12.2011. Современная технология изготовления кукольных мультфильмов. Как изготавливают кукол для мультфильмов и их одежду?. Редактор: Валерия Романова. Автор сюжета: Ольга Елагина. Режиссер: Полина Ртищева"
"829","FsPoJ2XD1O4","False","11/10/2012 9:11:59 AM +00:00","Галилео. Кукольная анимация (часть 2)","№850 от 13.02.2012. Продолжение рассказа о создании кукольных мультфильмов. В этом сюжете, вы узнаете, как ""оживляют"" кукол. Каким образом у кукол появляется мимика и как они двигаются?. Редактор: Валерия Романова. Режиссер: Полина Ртищева"
"828","5KTVwh4VZso","False","11/10/2012 10:24:13 AM +00:00","Галилео. Кукольная анимация (часть 3)","№856 от 21.02.2012. Программа Галилео заканчивает свой рассказ о кукольных мультфильмах. В этом сюжете вы узнаете о спецэффектах в кукольных мультфильмах. Редактор: Валерия Романова. Автор сюжета: Ольга Елагина. Режиссер: Полина Ртищева"
"827","yeRUtAKkazo","False","11/11/2012 2:18:22 PM +00:00","Галилео. Пластиковые карты (часть 1)","№854 от 17.02.2012. Пластиковые банковские карты. Что они собой представляют, как работает система электронной коммерции и насколько это безопасно? Как изготавливают пластиковые карты? Что означают цифры на банковской карте?. Редактор: Варвара Корчагина"
"826","OpKy68d7SeI","False","11/11/2012 3:12:13 PM +00:00","Галилео. Пластиковые карты (часть 2)","№855 от 20.02.2012. Продолжение сюжета о банковских пластиковых картах. Программа Галилео продолжает рассказывать о правилах безопасности при обращении с банковскими карточками. Редактор: Варвара Корчагина"
"825","MwxF2KAlbyA","False","11/12/2012 11:01:56 AM +00:00","Галилео. Эксперимент. Шутка с атмосферным давлением","№855 от 20.02.2012. Эксперимент с атмосферным давлением - оригинальная шутка над друзьями. Режиссер: Елена Калиберда"
"824","MYakchkqMoM","False","11/12/2012 12:51:27 PM +00:00","Галилео. Бэнтли","№853 от 16.02.2012. В этом сюжете вы узнаете, о том, как делают роскошные и дорогие автомобили Bentley. История создания этого автомобиля. Редактор: Александр Колтовой. Режиссер: Игорь Твердохлебов"
"823","7GId8_cNdng","False","11/13/2012 11:51:28 AM +00:00","Галилео. Способы 8. Согреться в лесу","№989 от 06.11.2012. Что если вы потерялись в лесу и замерзли? Мы уже рассказывали вам, как подать сигнал SOS, очистить воду, поймать рыбу и разжечь костер. В этот раз вы узнаете, какими способами можно не замерзнуть в лесу. Редактор: Валерия Галиуллина"
"822","1KivMypyuE4","False","11/13/2012 7:27:13 PM +00:00","Галилео. Траволыжи","№989 от 06.11.2012. Лыжи -- прекрасный зимний вид активного отдыха. Но, что если хочется покататься на лыжах.. летом? И на этот вопрос может ответить программа «Галилео». Траволыжи: что они собой представляют и как на них катаются? Узнаете в нашем сюжете. Режиссер: Юрий Шейнов. Редактор: Роньжина Светлана"
"821","GePyIsCNQGs","False","11/15/2012 11:21:08 AM +00:00","Проверено «Галилео» (часть 9). Отпугиватели насекомых","№990 от 07.11.2012. Наши герои Рома и Саша продолжают тестировать современные гаджеты. В этот раз им в руки попадут гаджеты для отпугивания насекомых. Вы узнаете, как работают такие устройства и что из их экспериментов получится. Редактор: Галиуллина Валерия"
"820","ThL42zpCYl8","False","11/15/2012 11:49:14 AM +00:00","Галилео. Эксперимент. Разбить бокал резонансом","№990 от 07.11.2012. Что такое резонанс? Программа «Галилео» продемонстрирует, что происходит с материалом, если на него воздействовать с его же частотой. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"819","RrvTWVidHLE","False","11/16/2012 11:08:40 AM +00:00","Галилео. Яблочный сок","№990 от 07.11.2012. Как делают яблочный сок на производстве? «Галилео» расскажет вам о всем пути, который проходит яблоко, от дерева до пакета с соком и можно ли получить такой же полезный и прозрачный сок в домашних условиях. Редактор: Артур Тарасенко. Автор: Маргарита Твердова. Режиссер:Глумнушина Наталья"
"818","1lzPTQivG1Y","False","11/16/2012 12:46:34 PM +00:00","Галилео. Спорщики (часть 5)","№991 от 08.11.2012. Руслан и Ярослав, наши заслуженные спорщики, снова с нами. В этом сюжете нас ожидают новые споры с научным уклоном, которые просто повторить в домашних условиях. Редактор: Валерия Романова. Автор сюжета: Ярослав Загреба. Режиссер: Ольга Брызгалова"
"817","csI5BO_Jtys","False","11/18/2012 9:35:46 AM +00:00","Галилео. Эксперимент. Цилиндр Магнуса","№991 от 08.11.2012. Что происходит с вращающимся цилиндром в падении? Падает ли он прямо? Эффект Магнуса наглядно продемонстрируют Александр Пушной и Алексей Иванченко. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"816","utv6oDWvMWQ","False","11/18/2012 11:03:06 AM +00:00","Галилео. Умные блондинки. Без стиральной машинки","№992 от 09.11.2012. Наши умные блондинки Алена и Ольга снова с нами. Они уже не раз поражали нас чудесами смекалки в решении разнообразных бытовых задач. В этот раз, они будут искать способы постирать белье без использования стиральной машины. Редактор: Валерия Галиуллина"
"815","eybj4p8eCJM","False","11/18/2012 1:54:16 PM +00:00","Галилео. Фриран, джимбар, спортивная гимнастика","№992 от 09.11.2012. Программа «Галилео» уже не раз проводила не обычные соревнования между разными профессионалами. В этот раз мы проведем поединок между профессионалами классической спортивной гимнастики и мастеров уличной акробатики. Вы узнаете, какие виды уличной акробатики существуют, когда появились и чем отличаются друг от друга. Режиссер: Юрий Сысоев"
"814","M1Vk8jKLr8w","False","11/19/2012 4:53:58 PM +00:00","Галилео. Способы 9. Построить укрытие в лесу","№993 от 12.11.2012. Мы продолжаем наш экстремальный сериал «Способы». В этот раз наши герои будут строить укрытие в лесу, используя подручные средства. Редактор: Валерия Галиуллина"
"813","D8pP3brrfno","False","11/20/2012 8:43:35 AM +00:00","Галилео. Непонятные части тела","№993 от 12.11.2012. В русском языке много разных интересных и непонятных слов и выражений. В этом сюжете мы будем выяснять, где у человека корточки, поджилки и ложечка, а также узнаем, что означают выражения ""сидеть на корточках"", ""поджилки трясутся"" и ""под ложечкой сосет"". Редактор: Куркина Анна. Автор сюжета: Юля Зиновьева. Режиссер: Ольга Брызгалова"
"812","np2CXdVll0Y","False","11/21/2012 9:06:11 AM +00:00","Галилео. Эксперимент. Яйцо и газета на воде","№993 от 12.11.2012. Есть легенда, что если на воду положить газету и прыгнуть в это место, то можно разбиться. Правда это или нет, проверят наши мастера экспериментов Александр Пушной и Алексей Иванченко. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"811","AGiFDUn6UCc","False","11/21/2012 12:17:49 PM +00:00","Галилео. Световая проекция (lightfest ""Круг Света"")","№994 от 13.11.2012. Световая проекция -- красивейшее и эффектное зрелище. Как достигается такой визуальный эффект и какое оборудование используется? Смотрите в нашем сюжете. Редактор: Варвара Корчагина. Автор сюжета: Татьяна Гулина. Режиссер: Татьяна Гулина"
"810","gcYbL7iXo6o","False","11/21/2012 2:12:59 PM +00:00","Галилео. 1000 выпуск","№1000 от 21.11.2012"
"809","zelXqN2pk1Y","False","11/23/2012 8:55:22 AM +00:00","Галилео. История изобретений. Джинсы","№994 от 13.11.2012. История изобретения джинсовой одежды. Редактор: Куркина Анна. Автор: Сергей Пехлецкий. Мультипликаторы:. Владимир Шиманский. Лев Волошин. Николай Коломан. Ксения Костенко"
"808","L8Ez-3pL0No","False","11/23/2012 9:38:16 AM +00:00","Галилео. Урожай пшеницы","№994 от 13.11.2012. Программа «Галилео» продолжает сравнивать человеческий и машинный труд в надежде, что человек победит. В этот раз наши герои будут соревноваться в уборке пшеницы. Как устроен хлебоуборочный комбайн и как он собирает урожай пшеницы, а также, кто в нашем соревновании победит, увидим в нашем сюжете. Редактор: Валерия Романова. Автор: Виолетта Тамбия. Режиссер: Олег Гладов"
"807","tAIum1oDc34","False","11/23/2012 10:32:12 AM +00:00","Галилео. Электричка в пути","№995 от 14.11.2012. Мы уже рассказывали своим зрителям о том, как ремонтируют электропоезда в депо. В этот раз вы узнаете, какие специалисты задействованы в подготовке электропоезда, как управляет электропоездом машинист и кто дает добро на допуск машиниста к управлению. Редактор: Варвара Корчагина. Автор сюжета: Алексей Поляков. Режиссер: Юрий Шейнов"
"806","5doO5K9xbs0","False","11/28/2012 7:58:50 AM +00:00","Галилео. Эксперимент. Вакуумный фонтан","№995 от 14.11.2012. Есть много видов насосов, использующих в работе разные физические законы. Сегодня наши экспериментаторы продемонстрируют работу вакуумного насоса, использующего атмосферное давление в своей работе. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"805","_cT0GW-gZVY","False","11/30/2012 12:53:11 PM +00:00","Галилео. Способы 10. Найти еду в лесу","№995 от 14.11.2012. Наш экстремальный сериал «Способы» продолжается. Наши герои уже строили себе укрытие в лесу, ловили рыбу и готовили место для ночевки. Но если турист остался без продовольствия в лесу? Участники проекта в этот раз будут пытаться найти способы прокормиться в лесу. Редактор: Валерия Галиуллина"
"804","UZqUrcVciBw","False","11/30/2012 2:09:11 PM +00:00","Галилео. Мотопарапланы","№996 от 15.11.2012. Соревнования по мотопарапланеризму. Что они собой представляют, как проходят и по каким параметрам оцениваются? Из чего состоит мотопараплан и за счет чего поднимается в воздух?. Редактор: Варвара Корчагина. Автор: Быкова Татьяна. Режиссер: Загоскин Антон"
"803","B-4P_F0vfVE","False","12/3/2012 2:48:24 PM +00:00","Галилео. Фехтование","№997 от 16.11.2012. Спортивное фехтование -- интересный и зрелищный вид спорта. Но программе «Галилео» мало просто рассказать об этом виде спорта. Мы немного изменим правила соревнований и изготовим спортивный костюм фехтовальщицы начала прошлого века и попросим выступить в нем Софью Великую -- многократную чемпионку мира по фехтованию на саблях. Редактор: Роньжина Светлана. Автор сюжета: Роньжина Светлана. Режиссер: Алексей Литвинцев"
"802","poYvUybw4ts","False","12/3/2012 3:32:20 PM +00:00","Галилео. Умные блондинки. Без горячей воды","№997 от 16.11.2012. Продолжаем наш сериал с блондинками Ольгой и Аленой в главных ролях. В этот раз наши светловолосые умницы будут искать способы нагреть воду подручными средствами. Редактор: Валерия Галиуллина"
"801","juwTVMzUJ6g","False","12/4/2012 9:01:27 AM +00:00","Рестлер Владимир Кулаков напал на режиссера ""Галилео""","После этого инцидента режиссер программы тренировался в течение 50 дней у лучших тренеров по фитнесу и рестлингу и 15 декабря выйдет на бой против своего обидчика."
"800","MMyNUVktMP8","False","12/4/2012 7:38:32 PM +00:00","Галилео. Антиквариат (часть 1)","№998 от 19.11.2012. Старинные изделия и стилизованные под старину. Как их различить и определить реальный возраст и ценность предмета? Программа «Галилео» проведет эксперимент: сможет ли профессиональный антиквар распознать подделку, которую мы приготовим?. Редактор: Варвара Корчагина. Автор: Рылова Полина. Режиссер: Ольга Брызгалова"
"799","MAmmQYZZmU0","False","12/5/2012 9:00:51 AM +00:00","Галилео. Способы 11. Леска и мобильный телефон","№998 от 19.11.2012. Наш экстремальный проект продолжается. Наши герои уже ловили рыбу без удочки, создавали себе укрытие в лесу и разжигали костер без спичек. В этот раз мы дадим необычное задание героям проекта. Мобильный телефон и леска: наши герои должны найти этим предметам практическое применение для выживания. Редактор: Валерия Галиуллина"
"798","BuJ_2TAGyqw","False","12/5/2012 2:35:44 PM +00:00","Галилео. Береговая охрана Норвегии","№546 от 16.04.2010. Работа береговой охраны Норвегии. Как живут и работают матросы боевого корабля береговой охраны? Какие обязанности входят в перечень работ береговой охраны?. Редактор: Ирина Кемарская. Режиссёр: Кирилл Гаврилов"
"797","K0-R3gfSPBA","False","12/5/2012 2:52:08 PM +00:00","Галилео. Рыбий жир","№596 от 30.06.2010. Из какой рыбы добывают рыбий жир? Как ловят треску норвежские рыболовы? Как собирают снасти для рыболовецких кораблей?. Редактор: Ирина Кемарская. Режиссёр: Кирилл Гаврилов"
"796","GY6j8HXju_w","False","12/5/2012 3:47:43 PM +00:00","Галилео. История изобретений. Монгольфьер","№999 от 20.11.2012. История изобретения монгольфьера и первого полета человека на воздушном шаре. Редактор: Куркина Анна. Режиссеры:. Шиманский Владимир. Волошин Лев. Коломан Николай"
"795","QBXmZQQx_QM","False","12/7/2012 9:55:51 AM +00:00","Галилео. Антиквариат (часть 2)","№999 от 20.11.2012. В прошлой серии мы, вместе с художником Марией, вступили в битву с опытным антикваром Еленой. Мы должны были сделать подделку под старинное изделие и проверить, сможет ли антиквар распознать её. В этой серии мы продолжим изучать работу антиквара и узнаем, что же такое антиквариат. Редактор: Варвара Корчагина. Автор: Рылова Полина. Режиссер: Ольга Брызгалова"
"794","VtB-jVoMYag","False","12/7/2012 1:34:22 PM +00:00","Галилео. Соколиные выражения","№1001 от 22.11.2012. Программа «Галилео» продолжает свои фразеологические изыскания. В этот раз мы будем разбирать соколиные выражения. Из нашего сюжета вы узнаете о том, что они означают, а также всю правду о стремительных воздушных охотниках -- соколах. Редактор: Стельмак Наталия. Автор: Стельмак Наталия. Режиссер: Татьяна Гулина"
"793","OnbeBwThLmY","False","12/11/2012 6:31:52 AM +00:00","Галилео. Большой теннис с Динарой Сафиной","№1010 от 10.12.2012. Программа ""Галилео"" продолжает серию сюжетов ""Альтернативная тренировка для чемпионов"". В новом сюжете, мы проверим, есть ли шансы на победу у начинающей теннисистки против Динары Сафиной - первой ракетки мира в 2009 году. Но, соревнования будут идти по правилам ""Галилео"". Что это за правила и, что в результате получится? Смотрите в нашем сюжете. Редактор: Куркина Анна. Автор: Диянова Анна. Режиссер: Гладов Олег"
"792","so9Jo6KPfRk","False","12/11/2012 2:00:35 PM +00:00","Проверено «Галилео» (часть 10). Велозамки","№1001 от 22.11.2012. У наших тестеров новая задача -- проверка противоугонных систем для велосипедов. Из новой серии вы узнаете, как устроены подобные системы защиты и какие из них самые надежные. Редактор: Валерия Галиуллина"
"791","QZN5Z81DXjY","False","12/12/2012 12:39:31 PM +00:00","Галилео. Эксперимент. Взорвать шарик пулей","№1001 от 22.11.2012. Закон Паскаля гласит: давление на поверхность жидкости, произведённое внешними силами, передаётся жидкостью одинаково во всех направлениях. Наши экспериментаторы Александр Пушной и Алексей Иванченко наглядно продемонстрируют работу этого закона. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"790","GWfGNzqpoLE","False","12/13/2012 5:48:20 AM +00:00","Галилео. Роботы МЧС (часть 2)","№1002 от 23.11.2012. Мы уже рассказывали своим зрителям про роботов МЧС. В новом сюжете вы узнаете о другой робототехнике применяемой МЧС. Как управляют роботами операторы, как устроены роботы МЧС и какие задачи они решают -- узнаете в нашем сюжете. Редактор: Куркина Анна. Автор сюжета: Анна Васильева. Режиссер: Юрий Шейнов"
"789","jx8__PjCN3c","False","12/13/2012 2:48:06 PM +00:00","Галилео. Эксперимент. Пневматическая ракетница","№1002 от 23.11.2012. Пневматическое шоу от наших экспериментаторов Александра Пушного и Алексея Иванченко. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"788","ZM_M_SfXwNw","False","12/13/2012 4:02:14 PM +00:00","Галилео. Умные блондинки. Отмыть стекло","№1002 от 23.11.2012. Наши светловолосые умницы снова с нами. В этот раз, мы поставим перед ними задачу, отмыть стекла в доме без использования моющих средств. Что они придумают для решения этой задачи - увидим в очередной серии нашего сериала. Редактор: Валерия Галиуллина"
"787","-lSrlqtwVcU","False","12/14/2012 7:11:34 AM +00:00","Галилео. Способы 12. Алюминиевая банка и наушники","№1003 от 26.11.2012. Мы продолжаем свой экстремальный сериал «Способы». В этот раз наши герои будут искать применение алюминиевой банке и наушникам для выживания в лесу. Что они придумают.. смотрите в нашем очередном сюжете. Редактор: Валерия Галиуллина"
"786","1-o5OOd0wnE","False","12/14/2012 4:30:38 PM +00:00","Галилео. Родео (часть 2)","№1003 от 26.11.2012. Мы продолжаем свой рассказ о родео. В этой серии, вы узнаете о том, какие дисциплины есть в родео, на сколько опасны эти соревнования и как работает спасательная служба на соревнованиях. Редактор: Александр Колтовой. Режиссер: Игорь Твердохлебов"
"785","8_097qw6cG0","False","12/17/2012 7:41:53 AM +00:00","Галилео. Мотовзвод","№1004 от 27.11.2012. Мотовзвод дорожно-патрульной службы Государственной инспекции безопасности дорожного движения. Чем занимается это подразделение, какой техникой оснащено и какие задачи решает -- смотрите в нашем сюжете. Редактор: Александр Колтовой. Режиссер: Алена Урбель"
"784","vqC7YfWlCuk","False","12/17/2012 8:32:57 AM +00:00","Галилео. Дорогое против дешевого. Обои","№1004 от 27.11.2012. Мы продолжаем свой рассказ о войне дорогого и дешевого у наших знакомых молодоженов. В этот раз наши герои будут выбирать обои. Вместе с ними мы узнаем, когда впервые появились обои, как и из чего их изготавливают, как наносят рисунок и почему они могут очень сильно различаться по цене. Редактор: Людмила Урусова. Автор сюжета: Евгения Ткалич. Режиссер: Колганова Ксения"
"783","PtR_gaX9oo4","False","12/17/2012 1:58:53 PM +00:00","Галилео. Эксперимент. Закон Паскаля и аквариум","№1005 от 28.11.2012. Иногда к нам приходят письма зрителей, которые ставят под сомнение проводимые в студии опыты. Одно из писем касалось предыдущего эксперимента с пневматической пушкой и воздушным шариком наполненным водой. Наши экспериментаторы, Александр Пушной и Алексей Иванченко, повторно его продемонстрируют, но уже с аквариумом. Автор сюжета: Алексей Иванченко. Режиссер: Елена Калиберда"
"782","bqEzGkBlDXw","False","12/18/2012 9:47:50 AM +00:00","Галилео. Найди себе работу. Кочегар и страусиная няня","№1005 от 28.11.2012. Мы продолжаем свой проект, участники которого осваивают новые для себя профессии. Наши герои, Владимир и Николай, в этот раз будут осваивать профессии машинист паровоза и помощник зоотехника на страусиной ферме. Вместе с героями сюжета, вы узнаете, как устроен паровоз, что приводит его в движение и как содержат и разводят страусов на ферме. Редактор: Галиуллина Валерия"
"781","SXfCIMtiUf4","False","12/20/2012 1:56:33 PM +00:00","Галилео. Жанна д'Арк","№1006 от 29.11.2012. Национальная героиня Франции Жанна д'Арк, согласно записям очевидцев, была стройной и миловидной девушкой. Но она носила современные для того времени доспехи, которые весили порядка 30 килограммов. Программа «Галилео» не смогла пройти мимо этого факта и решила проверить, сможет ли современная девушка в похожих доспехах совершить обычные для современного человека подвиги -- сходить в магазин, приготовить завтрак и отработать в офисе. Что у нас получилось, смотрите в новом сюжете. Вторая часть сюжета здесь. Редактор: Варвара Корчагина. Автор: Виолетта Тамбия. Режиссер: Гальперин Дмитрий"
"780","D2JoLXZWQ9c","False","12/21/2012 4:42:15 PM +00:00","Галилео. Подковать коня","№1007 от 30.11.2012. Программа «Галилео» проведет соревнование и выяснит, что проще и быстрее: подковать коня или поменять резину? В этом нам помогут профессионалы -- автомеханик и кузнец. Как это происходит и с помощью каких инструменов -- узнаете из нашего сюжета. Редактор: Стельмак Наталия. Автор: Тамбия Виолетта. Режиссер: Кондрикова Наталья"
"779","YoBKXdsBANM","False","12/21/2012 6:35:19 PM +00:00","Галилео. Умные блондинки. Сохранить и разогреть еду","№1007 от 30.11.2012. Умные блондинки Ольга и Алена продолжают поражать нас своими нестандартными решениями бытовых вопросов. В этот раз наши героини будут искать способы разогреть еду без плиты и сохранить еду без холодильника. Какие способы придумают наши блондинки? Смотрите в нашем сюжете. Редактор: Валерия Галиуллина"
"778","UrtcLyf4xQM","False","1/8/2013 8:51:39 AM +00:00","Галилео. Разные ёлки","№1015 от 28.12.2012. В нашем новогоднем выпуске мы решили сделать альтернативу классической ёлке. Ёлки из суши, алюминиевых банок и карамели. Как мы это сделали? Смотрите в нашей новогодней программе. Редактор: Варвара Корчагина. Автор: Романов Степан. Режиссер: Гальперин Дмитрий"
"777","d5NShPETbxo","False","1/8/2013 9:51:25 AM +00:00","Галилео. Великий Устюг (часть 1)","№1015 от 28.12.2012. Великий Устюг -- родина российского Деда Мороза. Программа «Галилео» не могла не посетить это место в канун Нового Года. Из нашего сюжета вы узнаете о самом городе Великий Устюг, о работе Деда Мороза, а также о подарке, который мы приготовили Деду Морозу. Редактор: Тепляков Кирилл. Режиссер: Алёна Урбель"
